Company Name,Product Name,Smallest Quantity,Price 1,Largest Quantity,Price 2,Rating,Total Reviews,Written Reviews,Product Formulation,Skin Type,Main Ingredients,Product Type,Established On,Paraben ,Mineral Oil ,Vegan,Fragrance,Category,Ingredient List
I'm From,Rice Sunscreen SPF 50+ PA++++,50,2150,,,5,2,0,Milky,Dry,"Rice,Zinc_Oxide",Sunscreen,2014,,,No,Yes,Moisturization,"Oryza Sativa (Rice) Extract, Zinc Oxide, Cyclohexasiloxane, Butyloctyl Salicylate, Propanediol, Propylheptyl Caprylate, Isododecane, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Methyl Trimethicone, Caprylyl Methicone, Methyl Methacrylate Crosspolymer, Water, Polymethylsilsesquioxane, Sodium Hyaluronate, Disteardimonium Hectorite, Magnesium Sulfate, Triethoxycaprylylsilane, 1,2-Hexanediol, Polyglyceryl-2 Dipolyhydroxystearate, Lauryl Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Glyceryl Caprylate, Caprylyl Glycol, Ethylhexylglycerin, Tocopherol, Fragrance"
I'm From,Vitamin Fruit Serum,30,1900,,,0,0,0,Fluid,All,"Vitamin-C,Sea_Buckthorn",Serum,2014,,,No,Yes,Brightning,"Hippophae Rhamnoides Fruit Extract, Methylpropanediol, 1, 2-Hexanediol, Glycerin, Niacinamide, Cyclohexasiloxane, Portulaca Oleracea Extract, Malpighia Glabra (Acerola) Fruit Extract, Laminaria Japonica Extract, Eclipta Prostrata Leaf Extract, Acmella Oleracea Extract, Azadirachta Leaf Extract, Curcuma Longa (Turmeric) Root Extract, Ocimum Sanctum Leaf Extract, Corallina Officinalis Extract, Hippophae Rhamnoides Oil, Hydrogenated Lecithin, Ammonium Acryloyldimethyltaurate/VP Copolymer, Xanthan Gum, Tocopheryl Acetate, Adenosine, Carbomer, Fructooligosaccharides, Disodium EDTA, Beta-Glucan, Tromethamine, Hydrolyzed Hyaluronic Acid, Ater, Ascorbic Acid, Ethylhexylglycerin"
I'm From,Beet Purifying Mask,30,560,110,2220,1,1,0,Creamy,All,"Beet_Enzyme,Coconut_Shell,Caolin",Clay Mask,2014,,,No,Yes,Clarifying,"Water, Kaolin, Dipropylene Glycol, Propanediol, Cetyl Alcohol, Cellulose, Caprylic/Capric Triglyceride, 1,2-Hexanediol, Arachidyl Alcohol, Glyceryl Stearate, Isononyl Isononanoate, Palmitic Acid, Beta Vulgaris (Beet) Root Powder, Stearic Acid, Behenyl Alcohol, Arachidyl Glucoside, Bentonite, Cocos Nucifera (Coconut) Shell Powder, Vitis Vinifera (Grape) Seed Powder, Hydroxyacetophenone, Polyacrylate-13, Xanthan Gum, Hydrogenated Polyisobutene, Potassium Cetyl Phosphate, Ethylhexylglycerin, Fragrance, Disodium Edta, Iron Oxides(Ci 77491), Polyglyceryl-10 Laurate, Ethylhexyl Palmitate, Myristic Acid, Sorbitan Isostearate, Glucose, Panthenol, Beta Vulgaris (Beet) Root Extract, Sucrose, Tocopherol, Citric Acid, Gluconolactone"
I'm From,Fig Boosting Essence,30,620,150,2450,0,0,0,Fluid,All,Fig,Essence,2014,,,No,Yes,Rejuvenating,"Ficus Carica (Fig) Fruit Extract, Dipropylene Glycol, Glycerin, Propanediol, 1,2-Hexanediol, Water, Pentylene Glycol, Polyglyceryl-10 Laurate, Chlorella Vulgaris Extract, Glucose, Panthenol, Butylene Glycol, Ethylhexylglycerin, Diphenyl Dimethicone, Fructooligosaccharides, Fructose, Triethylhexanoin, Sodium Hyaluronate, Xanthan Gum, Disodium EDTA, Glycine Soja (Soybean) Seed Extract, Allantoin, Betaine Salicylate, Hydrogenated Lecithin, Octanediol, Tocopherol"
I'm From,Honey Serum,30,2020,,,0,0,0,Fluid,Dry,"Honey,Propolis",Serum,2014,,,No,Yes,Moisturization,"Glycerin, Water, Dimethicone, Butylene Glycol, Cyclopentasiloxane, Niacinamide, PEG/ PPG-18/18 Dimethicone, Undecane, Cyclohexasiloxane, Tridecane, 1,2-Hexanediol, Sodium Chloride, Dimethicone/ Vinyl Dimethicone Crosspolymer, PEG-10 Dimethicone, Disteardimonium Hectorite, Boswellia Serrata Resin Extract, Honey Extract, Adenosine, Cinnamomum Cassia Bark Extract, Curcuma Longa (Turmeric) Root Extract, Levan, Decyl Glucoside, Olea Europaea (Olive) Leaf Extract, Ethylhexylglycerin, Disodium EDTA, Pollen Extract, Phenethyl Alcohol, Ziziphus Jujuba Seed, Centella Asiatica Extract, Royal Jelly Extract, Propolis Extract, Bee Venom, Citric Acid, Ascorbic Acid, Madecassoside, Fragrance"
I'm From,Mugwort Gel Cleanser,30,390,150,1340,5,2,1,Gel,All,Mugwort,Cleanser,2014,,,No,Yes,Clarifying,"Artemisia Princeps Extract(60%), Water, Sodium C14-16 Olefin Sulfonate, Lauryl Hydroxysultaine, Glycerin, 1,2-Hexanediol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Caprylyl Glycol, Sodium Methyl Cocoyl Taurate, Sodium Chloride, Tromethamine, Hexadecene, Tetradecene, Sodium Sulfate, Artemisia Vulgaris Oil, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Ocimum Sanctum Leaf Extract, Disodium EDTA, Curcuma Longa (Turmeric) Root Extract, Dextrin, Theobroma Cacao (Cocoa) Extract, Corallina Officinalis Extract"
I'm From,Licorice Calming Cream,50,2180,,,0,0,0,Milky,Sensitive,Licorice,Moisturizer,2014,,,No,Yes,Soothing,"Glycyrrhiza Uralensis (Licorice) Root Extract, Water(58%), Propanediol, Glycerin, Phenyl Trimethicone, Caprylic/Capric Triglyceride, 1,2-Hexanediol, Chlorella Vulgaris Extract, Glycyrrhiza Glabra (Licorice) Root Extract(0.05%), Cynanchum Atratum Extract, Althaea Rosea Flower Extract, Pentylene Glycol, Panthenol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Vinyl Dimethicone, Dimethicone/Vinyl Dimethicone Crosspolymer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Glucose, Tromethamine, Butylene Glycol, Dimethiconol, Dipotassium Glycyrrhizate(1,000ppm), Fructooligosaccharides, Fructose, Microcrystalline Cellulose, Ethylhexylglycerin, Glyceryl Acrylate/Acrylic Acid Copolymer, Hydrogenated Lecithin, Sorbitan Isostearate, Sodium Phytate, Cellulose Gum, Silica, Cetearyl Olivate, Ceramide NP, Sorbitan Olivate, Tocopherol, Kanzou Furabonoido(JPN)(1ppb), Xanthan Gum"
I'm From,Fig Scrub Mask,30,560,120,2250,0,0,0,Creamy,All,"Fig,Black_Sugar",Mask,2014,,,No,Yes,Deep Cleansing,
I'm From,Mugwort Cream,50,2250,,,5,1,0,Milky,All,Mugwort,Moisturizer,2014,,,No,Yes,Hydration,"Artemisia Princeps Extract, Propanediol, Cyclopentasiloxane, Glycerin, Cetyl Ethylhexanoate, Cyclohexasiloxane, Stearic Acid, Butyrospermum Parkii (Shea) Butter, Butylene Glycol, Hydrogenated Lecithin, Arachidyl Alcohol, Arachidyl Glucoside, Pinus Palustris Leaf Extract, Ulmus Davidiana Root Extract, Ulmus Davidiana Root Extract, Oenothera Biennis (Evening Primrose) Flower Extract, Water, 1,2-Hexanediol, Stearyl Alcohol, Behenyl Alcohol, Polyglyceryl 2 Stearate, Glyceryl Stearate, Panthenol, Dipotassium Glycyrrhizate, Allantoin, Boswellia Serrata Resin Extract, Ammonium Acryloyldimethyltaurate/ VP Copolymer, Hydroxyethyl Acrylate/ Sodium Acryloyldimethyl Taurate Copolymer, Dimethiconol, Saccharomyces/ Viscum Album (Mistletoe) Ferment Extract, Lactobacillus/ Soybean Ferment Extract, Saccharomyces/ Viscum Album (Mistletoe) Ferment Extract, Lactobacillus/ Soybean Ferment Extract, Saccharomyces/ Imperata Cylindrica Root Ferment Extract, Disodium EDTA, Polyglutamic Acid, Pueraria Lobata Root Extract, Artemisia Vulgaris Oil"
I'm From,Honey Glow Cream,50,2250,,,5,1,0,Milky,Dry,"Honey,Propolis,Olive_Oil",Moisturizer,2014,,,No,Yes,Moisturization,"Water, Octyldodecanol, C12-15 Alkyl Benzoate, Octyldodecyl Olivate, Cyclopentasiloxane, Propylene Glycol Dibenzoate, Glyceryl Stearate, PEG-100 Stearate, Niacinamide, Behenyl Olivate, Cetearyl Alcohol, Butylene Glycol, 1,2-Hexanediol, Euphorbia Cerifera (Candelilla) Wax, Glycerin, Stearyl Behenate, Polyhydroxystearic Acid, Behenic Acid, Cetyl Stearate, Stearyl Stearate, Honey Extract(612.6ppm), Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Xanthan Gum, Arginine, Boswellia Serrata Resin Extract, Cinnamomum Cassia Bark Extract, Curcuma Longa (Turmeric) Root Extract, Disodium EDTA, Adenosine, Ethylhexylglycerin, Pollen Extract, Levan, Decyl Glucoside, Olea Europaea (Olive) Leaf Extract, Royal Jelly Extract,Propolis Extract, Phenethyl Alcohol, Ziziphus Jujuba Seed Extract, Centella Asiatica Extract, Bee Venom, Citric acid, Ascorbic Acid, Madecassoside, Fragrance"
I'm From,Honey Mask,30,490,120,2650,4.6,10,5,Gel,Dry,Honey,Mask,2014,,,No,Yes,Moisturization,"Honey, Caprylic/Capric Triglyceride, PEG-7 Glyceryl Cocoate, Disteardimonium Hectorite, Macadamia Integrifolia Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Pentylene Glycol, Microcrystalline Wax, Polysorbate 20, Butyrospermum Parkii (Shea) Butter, Beeswax, Tocopheryl Acetate, Argania Spinosa Kernel Extract, Corylus Avellana (Hazel) Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Snail Secretion Filtrate, Water, Bambusa Vulgaris Water, Nelumbo Nucifera Flower Water, Aloe Barbadensis Leaf Water, Propolis Extract, Beta-Glucan, Bee Venom, Citrus Paradisi (Grapefruit) Fruit Extract, Sophora Angustifolia Root Extract, Eugenia Caryophyllus (Clove) Flower Extract, Eucalyptus Globulus Leaf Extract, Punica Granatum Fruit Extract, Bambusa Vulgaris Extract, Butylene Glycol, Glycerin"
I'm From,Gingseng Mask,120,2580,,,5,1,1,Gel,All,Ginseng,Mask,2014,,,No,Yes,Rejuvenating,"Glycerin, Red Ginseng Extract, Butylene Glycol, Panax Ginseng Seed Oil, Glycyrrhiza Uralensis (Licorice) Root Extract, Paeonia Albiflora Root Extract, Angelica Gigas Root Extract, Rheum Palmatum Root Extract, Angelica Pubescens Root Extract, Schizonepeta Tenuifolia Extract, Phellodendron Amurense Bark Extract, Malt Extract, Ethoxydiglycol, Hydrolyzed Glycosaminoglycans, Hyaluronic Acid, Boswellia Serrata Resin Extract, 1,2-Hexanediol, Water, Ethylhexylglycerin, PEG-60 Hydrogenated Castor Oil, Isohexadecane, Polysorbate 80, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Fragrance"
I'm From,Gingseng Serum,30,2020,,,3.7,3,1,Fluid,All,"Ginseng,Hyaluronic_Acid,Adenosine",Serum,2014,,,No,Yes,Rejuvenating,"Water, Red Ginseng Extract, Butylene Glycol, Betaine, 1,2-Hexanediol, Camellia Sinensis Leaf Extract, Glycerin, Panax Ginseng Seed Oil, Glycyrrhiza Uralensis (Licorice) Root Extract, Paeonia Albiflora Root Extract, Angelica Gigas Root Extract, Rheum Palmatum Root Extract, Angelica Pubescens Root Extract, Schizonepeta Tenuifolia Extract, Phellodendron Amurense Bark Extract, Hydroxyethylcellulose, Cyclopentasiloxane, Dimethiconol, Bis-PEG-18 Methyl Ether Dimethyl Silane, Ethoxydiglycol, Acrylates/C10 30 Alkyl Acrylate Crosspolymer, Tromethamine, PEG 60 Hydrogenated Castor Oil, Ethylhexylglycerin, Hydrolyzed Glycosaminoglycans, Hyaluronic Acid, Glyceryl Polyacrylate, Adenosine, Disodium EDTA, Fragrance"
The Face Shop,Jeju Aloe Fresh Soothing Gel,300,490,,,4.6,6797,1551,Gel,Oily,"Aloe_Vera,Vitamin-E",Moisturizer,,No,No,No,,Hydration,"Aloe Barbadensis Leaf Extract, Alcohol Denat, Glycerin, Polysorbate 20, Carbomer, Triethanolamine, Bis-Peg-18 Methyl Ether Dimethyl Silane, Glyceryl Polyacrylate, Allantoin, Betaine, Sodium Polyacrylate, Caprylyl Glycol, Ethylhexylglycerin, Citrus Paradisi (Grapefruit) Seed Extract, Artemisia Princeps Extract, Butylene Glycol, Polyglutamic Acid, Lactobacillus/Aloe Barbadensis Ferment Filtrate, Dipropylene Glycol, Pentylene Glycol, Morus Alba Bark Extract, Glycine Soja (Soybean) Seed Extract, Chamomilla Recutita (Matricaria) Flower/Leaf Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Lavandula Angustifolia (Lavender) Flower Extract, Basil Leaf Extract, Sage Extract, Water/Eau, Disodium Edta, Phenoxyethanol, Parfum/Fragrance, Chlorphenesin, Limonene, Linalool, Butylphenyl, Methylpropional"
The Face Shop,Pomegranate & Collagen Eye Cream,50,2190,,,4.3,236,48,Creamy,All,"Pomegranate,Collagen",Eye Cream,,No,No,No,,Dark Circle,
The Face Shop,Rice Water Eye Cream,20,1579,,,4.7,3,0,Milky,All,"Rice,Niacinamide,Hyaluronic_Acid",Eye Cream,,No,No,Yes,,Dark Circle,"Water/Eau, Caprylic/Capric Triglyceride,Propanediol,Glycerin, Elaeis Guineensis (Palm) Oil, Butyrospermum Parkii (Shea) Butter, Macadamia Ternifolia Seed Oil 1, 2-Hexanediol Betaine, Elaeis Guineensis (Palm) Kernel Oil, Behenyl Alcohol, Tri-C14-15 Alkyl Citrate, Caprylic/Capric Glycerides, Tromethamine, Carbomer, Butylene Glycol, Palmitic Acid, Disodium Edta, Niacinamide, Polyglycerin-3, Stearic Acid, Glycine Soja (Soybean) Seed Extract, Lactobacillus/ Soybean Ferment Extract, Saccharomyces/Potato Extract Ferment Filtrate, Sodium Polyacrylate, Saccharomyces/ Barley Seed Ferment Filtrate, Oryza Sativa (Rice) Bran Oil Sodium Hyaluronate, Hibiscus Sabdariffa Flower Extract, Saccharomyces/ Rice Ferment Filtrate, Oryza Sativa (Rice) Extract"
The Face Shop,Chia Seed Hydro Mist,165,1690,,,4.3,209,45,Fluid,All,"Chia_Seed,Vitamin-B12",Toner,,No,No,Yes,Yes,Soothing,"Water/Eau, Alcohol Denat, Glycerin, Xylitol, Betaine, Panthenol, Butylene Glycol, Salvia Hispanica Seed Extract, Gossypium Herbaceum(Cotton) Seed Extract, Maltodextrin, Cyanocobalamin, Dimethicone, Peg-40 Hydrogenated Castor Oil, Ppg-26-Buteth-26, Lecithin, Sodium Benzoate, Trisodium Edta, Citric Acid, Sodium Citrate, Parfum/Fragrance"
COSRX,Low pH Niacinamide Micellar Cleansing Water,100,600,,,4.5,18,4,Fluid,All,"Niacinamide,Zinc_PCA,Madecassoside",Cleanser,,No,No,Yes,Yes,Deep Cleansing,"Water, Dipropylene Glycol, Polyglyceryl-4 Caprate, Panthenol, Sodium Hyaluronate, Allantoin, Niacinamide(1,000ppm), Zinc PCA, Madecassoside, Propanediol, Caprylyl Glycol, Ethylhexylglycerin, 1,2 Hexanediol, Sodium Citrate, Citric Acid, Disodium EDTA"
COSRX,The AHA BHA PHA LHA 35 Peel,30,1300,,,4.3,15,3,Gel,Oily,"AHA,BHA,PHA,LHA,Vitamin-B12,Vitamin-B5,Vitamin-E",Peel Mask,,No,,No,No,Deep Cleansing,"Water, Glycolic Acid, Lactic Acid, Potassium Hydroxide, Gluconolactone, Mandelic Acid, Dipropylene Glycol, Panthenol, Salicylic Acid(2%), Methylpropanediol, 1,2-Hexanediol, Octyldodeceth-16, Citric Acid, Hydroxyethylcellulose, Pentylene Glycol, Sodium Polyacryloyldimethyl Taurate, Cyanocobalamin, Polyacrylate Crosspolymer-6, Hydroxypropyl Starch Phosphate, Ethylhexylglycerin, Capryloyl Salicylic Acid, Polysorbate 60, Disodium Phosphate, Sodium Phosphate, Tocopherol, Allantoin, Hydrolyzed Hyaluronic Acid"
COSRX,Advanced Snail Peptide Eye Cream,25,2050,,,4.5,612,32,Creamy,All,"Snail,Niacinamide,Peptide",Eye Cream,,No,,No,No,Puffy Eyes,"Snail Secretion Filtrate, Butylene Glycol, Glycerin, Helianthus Annuus (Sunflower) Seed Oil, 1,2-Hexanediol, Niacinamide, Water, Palmitic Acid, Arginine, Carbomer, Stearic Acid, Betaine, Cetearyl Olivate, Sorbitan Olivate, Sodium Polyacrylate, Allantoin, Tocopheryl Acetate, Panthenol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Sodium Hyaluronate, Adenosine, Xanthan Gum, Myristic Acid, Copper Tripeptide-1, Acetyl Hexapeptide-8, Palmitoyl Pentapeptide-4, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7"
COSRX,BHA Blackhead Power Liquid,100,1590,,,4.4,2203,376,Fluid,Oily,"White_Willow_Bark,BHA",Toner,,No,,Yes,,Deep Cleansing,"Salix Alba (Willow) Bark Water, Butylene Glycol, Betaine, Niacinamide, Betaine Salicylate, 1,2-Hexanediol, Sodium Hydroxide, Sodium Hyaluronate, Panthenol, Xanthan Gum, Ethyl Hexanediol"
COSRX,AHA 7 Whitehead Power Liquid,100,1350,,,4.3,886,131,Fluid,Oily,"Glycolic_Acid,Niacinamide",Toner,,No,,Yes,,Deep Cleansing,"Pyrus Malus (Apple) Fruit Water, Butylene Glycol, Glycolic Acid, Niacinamide, Sodium Hydroxide, 1,2-Hexanediol, Panthenol, Sodium Hyaluronate, Xanthan Gum, Ethyl Hexanediol"
COSRX,Ultimate Nourishing Rice Overnight Spa Mask,60,1390,,,4.4,1534,207,Milky,All,"Rice,Niacinamide",Mask,,No,,No,No,Nourishing,"Oryza Sativa (Rice) Extract, Butylene Glycol, Glycerin, Helianthus Annuus (Sunflower) Seed Oil, Betaine, Niacinamide, Dimethicone, 1,2-Hexanediol, Cetearyl Olivate, Sorbitan Olivate, Elaeis Guineensis (Palm) Oil, Elaeis Guineensis (Palm) Kernel Oil, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Cetearyl Alcohol, Ethylhexylglycerin, Arginine, Carbomer, Allantoin, Xanthan Gum"
COSRX,Full Fit Propolis Honey Overnight Mask,60,1590,,,4.5,163,16,Gel,All,"Propolis,Honey",Mask,,No,,No,No,Moisturization,"Propolis Extract, Butylene Glycol, Glycerin, Honey Extract, Royal Jelly Extract, 1,2-Hexanediol, Water, Betaine, Cassia Obtusifolia Seed Extract, Carbomer, Arginine, Ethylhexylglycerin, Polyglyceryl-10 Myristate, Polyglyceryl-10 Laurate, Xanthan Gum, Helianthus Annuus (Sunflower) Seed Oil, Sodium Polyacrylate, Panthenol, Allantoin, Adenosine, Sodium Hyaluronate, Beeswax"
COSRX,Low pH Goodnight Soft Peeling Gel,120,1350,,,4.3,59,5,Gel,Sensitive,"Rose,Niacinamide,PHA,Cellulose,Lactobacillus",Peel Mask,,,,No,,Deep Cleansing,"Water, Cellulose, Glycerin, Rosa Damascena Flower Water, Propanediol, Butylene Glycol, 1, 2-Hexanediol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Hydroxyacetophenone, Lavandula Angustifolia (Lavender) Flower Water, Tromethamine, Niacinamide, Maltodextrin, Ethylhexylglycerin, Disodium EDTA, Pentylene Glycol, Lactobionic Acid, Papain, Hyaluronic Acid, Hydrolyzed Hyaluronic Acid, Lactobacillus/Soybean Ferment Extract, Sodium Hyaluronate, Sodium Metabisulfite, Lactobacillus/Rice Ferment, Camellia Japonica Flower Extract"
Klairs,Freshly Juiced Vitamin E Mask,15,750,90,1850,4.4,2933,392,Gel,All,"Vitamin-E,Niacinamide",Mask,,,,Yes,No,Hydration,"Water, Glycerin, Butylene Glycol, Tocopheryl Acetate, Niacinamide, Sodium Hyaluronate, Carrageenan, Gellan Gum, Betaine, Algin, Mannan, Ceramide NP, PEG-60 Hydrogenated Castor Oil, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Chlorphenesin, Arginine, Ethylhexylglycerin, Centella Asiatica Extract, Rubus Fruticosus (Blackberry) Fruit Extract, Salicornia Herbacea Extract, Phragmites Communis Extract, Adenosine, Lavandula Angustifolia (Lavender) Oil, Eucalyptus Globulus Leaf Oil, Pelargonium Graveolens Flower Oil, Citrus Limon (Lemon) Peel Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Cananga Odorata Flower Oil, Linalool, Limonene"
Klairs,Fundamental Nourishing Eye Butter,20,1670,,,4.5,266,43,Milky,All,"Green_Tea,Peptide,Sunflower_Seed_Oil",Eye Cream,,,,No,No,Puffy Eyes,"Aqua (Water), Glycerin, Stearic Acid, 1,2-Hexanediol, Helianthus Annuus (Sunflower) Seed Oil, Betaine, Caffeine, Phaseolus Angularis Seed Extract, Artemisia Princeps Leaf Extract, Camellia Sinensis Leaf Extract, Chaenomeles Sinensis Fruit Extract, Chrysanthellum Indicum Extract, Cinnamomum Cassia Bark Extract, Corallina Officinalis Extract, Curcuma Longa (Turmeric) Root Extract, Diospyros Kaki Leaf Extract, Melia Azadirachta Flower Extract, Melia Azadirachta Leaf Extract, Ocimum Sanctum Leaf Extract, Acetyl Hexapeptide-8, Copper Tripeptide-1, Oligopeptide-29, Oligopeptide-32, Panthenol, Pantolactone, Hydrogenated Lecithin, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Sodium Hyaluronate, Glyceryl Stearate, Sorbitan Isostearate, Cetearyl Alcohol, Propanediol, Arachidic Acid, Oleic Acid, Palmitic Acid, Caprylyl/Capryl Glucoside, Ethylhexylglycerin"
Klairs,Fundamental Eye Awakening Gel,35,1740,,,4.4,99,26,Gel,All,"Caffiene,Red_Bean",Eye Cream,,,,Yes,No,Dark Circle,"Water, Glycerin, 1,2-hexanediol, Butylene Glycol, Propanediol, Argania Spinosa Kernel Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Tocopherol, Caffeine, Phaseolus Angularis Seed Extract, Artemisia Princeps Leaf Extract, Camellia Sinensis Leaf Extract, Chaenomeles Sinensis Fruit Extract, Chrysanthellum Indicum Extract, Cinnamomum Cassia Bark Extract, Diospyros Kaki Leaf Extract, Perilla Frutescens Extract, Portulaca Oleracea Extract, Acetyl Hexapeptide-8, Copper Tripeptide-1, Oligopeptide-29, Oligopeptide-32, Carbomer, Hydroxyethylcellulose, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Polyglyceryl-10 Laurate, Sorbitan Isostearate, Caprylyl/Capryl Glucoside, Sodium PCA, Tromethamine, Ethylhexylglycerin"
Sulwhasoo,UV Daily Essential Sunscreen SPF 50+ PA++++,30,4100,50,5700,0,0,0,Creamy,All,"Melasolv,Niacinamide",Sunscreen,,,,No,,Hydration,"Water / Aqua / Eau, Propanediol, C12-15 Alkyl Benzoate, Glycerin, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Homosalate, Ethylhexyl Salicylate, Squalane, Niacinamide, Dimethicone, Titanium Dioxide (Nano), Terephthalylidene Dicamphor Sulfonic Acid, Potassium Cetyl Phosphate, Cetearyl Alcohol, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Diisopropyl Sebacate, 1,2-Hexanediol, Tromethamine, Butylene Glycol, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Dimethicone/Vinyl Dimethicone Crosspolymer, Aluminum Stearate, Polyhydroxystearic Acid, Polyacrylate Crosspolymer-6, Polyacrylate-13, Fragrance / Parfum, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Ethylhexylglycerin, Limonene, Alumina, Polyisobutene, Scutellaria Baicalensis Root Extract, Disodium Edta, Adenosine, Prunus Mume Fruit Extract, Morus Alba Root Extract, Linalool, Polysorbate 20, Sorbitan Isostearate, Polymethyl Methacrylate, Panax Ginseng Root Extract, Citronellol, Citral, Thymol Trimethoxycinnamate, Geraniol, Benzyl Benzoate, Tocopherol, Morus Alba Fruit Extract"
Sulwhasoo,UV Daily Fluid Sunscreen SPF 50+ PA+++,50,3800,,,0,0,0,Fluid,All,"Melasolv,Niacinamide",Sunscreen,,,,No,,Water Sweat Resistant,"Water / Aqua / Eau, Dimethicone, Zinc Oxide (Nano), Ethylhexyl Methoxycinnamate, Isododecane, Diisopropyl Sebacate, Alcohol Denat., Butylene Glycol, Glycerin, Methyl Trimethicone, Isopropyl Palmitate, Octocrylene, Methyl Methacrylate Crosspolymer, Polymethylsilsesquioxane, Trimethylsiloxysilicate, Niacinamide, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Titanium Dioxide (Nano), Boron Nitride, Mica, 1,2-Hexanediol, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Nylon-12, Triethoxycaprylylsilane, Isostearic Acid, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Stearic Acid, Disteardimonium Hectorite, Aluminum Hydroxide, Fragrance / Parfum, Caprylyl Glycol, Limonene, Scutellaria Baicalensis Root Extract, Disodium Edta, Ethylhexylglycerin, Methicone, Adenosine, Prunus Mume Fruit Extract, Morus Alba Root Extract, Linalool, Polymethyl Methacrylate, Panax Ginseng Root Extract, Citronellol, Bht, Citral, Thymol Trimethoxycinnamate, Geraniol, Benzyl Benzoate, Tocopherol, Morus Alba Fruit Extract"
Sulwhasoo,UV Daily Tone Up Sunscreen SPF 50+ PA++++,30,4100,50,5700,0,0,0,Creamy,All,"Melasolv,Niacinamide",Sunscreen,,,,No,,Brightning,"Water / Aqua / Eau, C12-15 Alkyl Benzoate, Butylene Glycol, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Homosalate, Ethylhexyl Salicylate, Titanium Dioxide (Nano), Glycerin, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Niacinamide, Polysilicone-15, Cyclopentasiloxane, Cetearyl Alcohol, Cyclohexasiloxane, Silica, Isopropyl Palmitate, Titanium Dioxide (Ci 77891), Poly C10-30 Alkyl Acrylate, 1,2-Hexanediol, Aluminum Stearate, Sodium Polyacryloyldimethyl Taurate, Alumina, Stearic Acid, Polyhydroxystearic Acid, Glyceryl Stearate, Polyacrylate Crosspolymer-6, Fragrance / Parfum, Hydrogenated Lecithin, Glyceryl Caprylate, Limonene, Scutellaria Baicalensis Root Extract, Polyglyceryl-3 Methylglucose Distearate, Palmitic Acid, Disodium Edta, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Iron Oxides (Ci 77491), Adenosine, Prunus Mume Fruit Extract, Aluminum Hydroxide, Triethoxycaprylylsilane, Morus Alba Root Extract, Linalool, Polymethyl Methacrylate, Panax Ginseng Root Extract, Citronellol, Citral, Thymol Trimethoxycinnamate, Geraniol, Myristic Acid, Benzyl Benzoate, Lauric Acid, Ethylhexylglycerin, Morus Alba Fruit Extract"
